time alive avgAge maxAge
35040 54 404.5925925925926 1220
35010 49 428.1224489795918 1190
35370 43 467.90697674418607 1550
35090 53 408.20754716981133 1270
35200 51 391.62745098039215 1380
34930 45 474.7111111111111 2090
35060 51 393.4313725490196 1240
34980 46 455.54347826086956 1160
35420 39 454.97435897435895 1600
35140 50 411.74 1320
35110 53 427.24528301886795 1290
35250 45 420.6 1430
35470 38 433.10526315789474 1150
35030 51 418.7647058823529 1210
35160 49 432.53061224489795 1340
35300 45 458.3777777777778 1480
35190 53 420.54716981132077 1370
35520 42 414.6904761904762 1200
35080 53 398.20754716981133 1260
35350 40 482.425 1530
35210 49 364.265306122449 1390
35240 45 410.6 1420
35130 51 405.62745098039215 1310
35570 42 409.85714285714283 1250
35400 44 462.52272727272725 1580
35290 46 443.9130434782609 1470
35260 44 433.6818181818182 1440
35620 40 454.25 1300
35180 53 419.3207547169811 1360
35340 43 471.3953488372093 1520
35450 38 464.86842105263156 1130
35310 45 468.3777777777778 1490
35670 39 467.5897435897436 1350
35230 47 394.27659574468083 1410
35500 39 443.43589743589746 1180
35360 41 480.5365853658537 1540
35390 42 483.2142857142857 1570
35280 45 443.7111111111111 1460
35550 40 412.675 1230
35410 43 474.95348837209303 1590
35440 39 466.56410256410254 1620
35720 40 428.95 1110
35600 42 438.76190476190476 1280
35330 45 448.68888888888887 1510
35770 36 419 1140
35490 38 444.89473684210526 1170
35460 37 434.6756756756757 1140
35650 39 455.1794871794872 1330
35820 32 472.21875 1190
35380 43 477.90697674418607 1560
35510 41 431.5121951219512 1190
35540 41 392.8536585365854 1220
35560 42 402.7142857142857 1240
35430 39 456.56410256410254 1610
35700 38 431.7368421052632 1090
35590 42 429.85714285714283 1270
35870 31 447.35483870967744 1030
35480 39 431.7692307692308 1160
35750 35 410.77142857142854 1120
35640 39 450.35897435897436 1320
35610 41 434.6585365853659 1290
35920 30 502.9 1080
35530 41 407.0243902439024 1210
35800 35 457.0571428571429 1170
35690 38 456.86842105263156 1330
35970 36 437.5 1130
35660 39 457.5897435897436 1340
35580 42 419.85714285714283 1260
35850 32 443.59375 1010
35740 39 418.9230769230769 1130
36020 32 425.75 1180
35710 39 430.61538461538464 1100
35900 33 448.7878787878788 1060
35630 40 464.25 1310
35760 35 420.77142857142854 1130
36070 30 443.03333333333336 1180
35790 36 437.0833333333333 1160
35680 39 477.5897435897436 1320
35810 35 467.0571428571429 1180
35950 33 485.3636363636364 1110
35840 31 447.64516129032256 1000
36120 29 423.8965517241379 1090
35730 39 429.46153846153845 1120
36000 34 435.7647058823529 1160
35860 32 430.21875 1020
35890 31 467.35483870967744 1050
36170 34 400.02941176470586 1140
36050 30 423.03333333333336 1160
35780 36 429 1150
36220 34 423.6470588235294 1190
35940 31 506.35483870967744 1100
35910 30 492.9 1070
36100 30 439.76666666666665 1070
35830 31 476.3225806451613 990
35990 35 440.14285714285717 1150
35960 35 467.1142857142857 1120
36270 37 433.56756756756755 1240
35880 31 457.35483870967744 1040
36150 30 432.8666666666667 1120
36010 33 437 1170
36040 30 413.03333333333336 1150
36320 35 417.25714285714287 1200
35930 31 496.4193548387097 1090
36200 32 429.1875 1170
36060 30 433.03333333333336 1170
36090 29 444.58620689655174 1200
36370 37 419 1250
36250 36 429.6666666666667 1220
35980 35 430.14285714285717 1140
36110 29 423.44827586206895 1080
36420 36 407.30555555555554 1220
36140 29 443.8965517241379 1110
36030 30 403.03333333333336 1140
36300 36 421.5 1270
36160 30 442.8666666666667 1130
36190 31 432.83870967741933 1160
36470 35 411.0571428571429 1270
36350 37 412.8378378378378 1230
36080 28 450.35714285714283 1190
36240 36 419.6666666666667 1210
36210 34 413.6470588235294 1180
36520 36 400.19444444444446 1320
36130 29 433.8965517241379 1100
36400 36 399.3333333333333 1200
36260 37 423.8918918918919 1230
36290 35 423.45714285714286 1260
36570 32 423.75 1290
36180 31 422.83870967741933 1150
36450 33 449.1212121212121 1250
36230 35 421.45714285714286 1200
36310 36 431.5 1280
36340 35 426.0857142857143 1220
36500 34 415.8529411764706 1300
36620 34 428.2352941176471 1340
36390 35 400.51428571428573 1190
36280 37 443.56756756756755 1250
36360 37 409 1240
36550 33 405.54545454545456 1270
36670 37 428.13513513513516 1390
36330 34 428.38235294117646 1210
36410 36 398.47222222222223 1210
36440 33 439.1212121212121 1240
36720 37 401.86486486486484 1440
36600 34 427.38235294117646 1320
36460 36 421.3888888888889 1260
36380 39 405.35897435897436 1260
36490 36 419.47222222222223 1290
36770 37 445.05405405405406 1490
36510 35 413.7142857142857 1310
36650 36 420.47222222222223 1370
36430 34 419.38235294117646 1230
36820 33 472.54545454545456 1540
36540 34 395.61764705882354 1260
36700 38 415.1842105263158 1420
36560 33 415.54545454545456 1280
36590 33 430.42424242424244 1310
36870 36 466.72222222222223 1590
36480 36 409.47222222222223 1280
36750 37 425.7567567567568 1470
36610 33 430.90909090909093 1330
36530 34 385.61764705882354 1250
36640 36 410.47222222222223 1360
36920 36 456 1640
36800 33 463.1818181818182 1520
36580 32 433.75 1300
36660 37 418.13513513513516 1380
36690 37 425.6756756756757 1410
36970 38 432.92105263157896 1510
36850 34 477.02941176470586 1570
36630 37 403 1350
37020 38 439.8421052631579 1560
36900 35 448.8857142857143 1620
36740 38 405.05263157894734 1460
36680 37 438.13513513513516 1400
37070 40 461.55 1610
36710 39 393.71794871794873 1430
36950 39 404.46153846153845 1490
36790 34 459.2647058823529 1510
36760 37 435.05405405405406 1480
37000 39 431.38461538461536 1540
36730 36 417.02777777777777 1450
36840 34 467.47058823529414 1560
37120 43 450.6744186046512 1660
37050 40 441.55 1590
36890 35 439.8285714285714 1610
36810 34 459.4117647058824 1530
37170 44 460.3863636363636 1570
36940 39 437.0769230769231 1480
36780 36 462.47222222222223 1500
36860 35 473.1142857142857 1580
37220 40 464.75 1620
36910 35 458.8857142857143 1630
36830 33 471.3939393939394 1550
36990 39 421.38461538461536 1530
37100 42 463.2142857142857 1640
36960 38 422.92105263157896 1500
36880 35 429.8285714285714 1600
37270 36 509.1111111111111 1670
37150 44 450.09090909090907 1690
37040 39 448.3076923076923 1580
36930 37 450.4054054054054 1650
37010 39 421.0769230769231 1550
37320 36 474.8333333333333 1560
37200 40 450.65 1600
37090 41 464.2682926829268 1630
37060 40 451.55 1600
36980 41 410.9268292682927 1520
37370 36 453.77777777777777 1610
37250 38 492.7105263157895 1650
37030 39 438.3076923076923 1570
37110 44 452.1363636363636 1650
37140 44 440.09090909090907 1680
37300 35 494.14285714285717 1540
37420 33 438.1212121212121 1260
37160 44 450.3863636363636 1700
37350 37 446.5135135135135 1590
37080 40 471.55 1620
37190 41 451.9756097560976 1590
37470 32 487.28125 1310
37130 42 451.64285714285717 1670
37400 34 414.94117647058823 1240
37210 41 449.4146341463415 1610
37240 38 482.7105263157895 1640
37520 33 503.969696969697 1360
37290 35 484.14285714285717 1530
37180 41 455.4390243902439 1580
37450 31 482.61290322580646 1290
37260 36 499.1111111111111 1660
37570 35 487.4 1410
37340 38 469.2631578947368 1580
37230 40 474.75 1630
37310 35 478.2 1550
37500 32 499.09375 1340
37620 35 487.7142857142857 1460
37280 34 492.88235294117646 1520
37390 33 417.42424242424244 1230
37550 32 511.59375 1390
37670 34 524.1176470588235 1510
37360 36 443.77777777777777 1600
37330 37 471.8378378378378 1570
37720 35 508.9142857142857 1560
37410 33 428.1212121212121 1250
37440 33 455.6666666666667 1280
37600 33 522.9090909090909 1440
37770 34 523.1176470588235 1400
37460 32 477.28125 1300
37380 34 429.1764705882353 1220
37490 31 505.0967741935484 1330
37650 35 490.77142857142854 1490
37430 33 445.6666666666667 1270
37540 32 501.59375 1380
37510 33 493.969696969697 1350
37820 33 512.2727272727273 1450
37700 35 527.8 1540
37480 31 495.0967741935484 1320
37560 35 477.4 1400
37590 34 497.94117647058823 1430
37750 33 518.939393939394 1590
37870 32 572.5 1500
37610 33 517 1450
37530 32 517.375 1370
37800 32 511.625 1430
37920 29 592.1034482758621 1550
37640 35 500.45714285714286 1480
37660 34 514.1176470588235 1500
37580 34 492.7352941176471 1420
37850 32 552.5 1480
37690 35 517.8 1530
37970 31 591.9354838709677 1600
37630 35 497.7142857142857 1470
37710 34 513.7352941176471 1550
37900 31 549.516129032258 1530
37680 37 491.35135135135135 1520
38020 29 624.9655172413793 1650
37760 33 528.939393939394 1600
37740 33 508.93939393939394 1580
37950 31 582.4193548387096 1580
37730 34 494.4117647058824 1570
38070 24 711.625 1700
38000 29 604.9655172413793 1630
37790 33 510.3636363636364 1420
37810 34 491.4117647058824 1440
38120 22 755.2727272727273 1750
37780 33 500.3636363636364 1410
37860 32 562.5 1490
37840 32 542.5 1470
38050 25 704.2 1680
38170 26 570.8076923076923 1800
37910 30 571.6666666666666 1540
37830 33 522.2727272727273 1460
37890 31 539.516129032258 1520
38100 22 735.2727272727273 1730
38220 28 578.1785714285714 1850
37960 31 581.9354838709677 1590
37880 31 553.8064516129032 1510
37940 30 591.7333333333333 1570
38150 24 658.625 1780
38270 27 648.8518518518518 1900
38010 29 614.9655172413793 1640
38200 27 578.8518518518518 1830
37990 30 582.4 1620
38320 24 705.125 1950
37930 29 602.1034482758621 1560
38040 25 694.2 1670
38060 25 714.2 1690
37980 30 572.4 1610
38250 28 608.1785714285714 1880
38370 25 685.36 2000
38090 22 725.2727272727273 1720
38110 22 745.2727272727273 1740
38030 26 661.3846153846154 1660
38420 22 693.5 2050
38300 26 661.9230769230769 1930
38160 25 642.08 1790
38140 23 713 1770
38350 24 726.6666666666666 1980
38470 22 726.5 2100
38210 28 568.1785714285714 1840
38080 22 715.2727272727273 1710
38190 26 590.8076923076923 1820
38400 24 621.125 2030
38520 18 747.9444444444445 1840
38130 23 732.2608695652174 1760
38260 27 638.8518518518518 1890
38240 28 598.1785714285714 1870
38570 19 672.9473684210526 1890
38180 26 580.8076923076923 1810
38450 24 663.75 2080
38290 26 651.9230769230769 1920
38310 25 692.84 1940
38230 28 588.1785714285714 1860
38500 21 789.5714285714286 2130
38360 26 680.3846153846154 1990
38620 27 513.8888888888889 1940
38340 24 725.125 1970
38280 27 658.8518518518518 1910
38670 27 554.5185185185185 1990
38550 18 689.7777777777778 1870
38390 25 649.2 2020
38410 22 683.5 2040
38330 24 715.125 1960
38720 28 580.7142857142857 2040
38440 23 682.5652173913044 2070
38600 22 608.6363636363636 1920
38460 23 688.7391304347826 2090
38650 27 534.5185185185185 1970
38490 21 779.5714285714286 2120
38380 24 665.9166666666666 2010
38770 26 623.2692307692307 2090
38510 19 717.7894736842105 1830
38430 22 703.5 2060
38540 18 679.7777777777778 1860
38820 23 642.0869565217391 2140
38700 26 605 2020
38560 18 699.7777777777778 1880
38480 21 769.5714285714286 2110
38610 24 567.625 1930
38590 20 658.9 1910
38750 25 628 2070
38870 23 682.5217391304348 2190
38530 17 709.5294117647059 1850
38660 27 544.5185185185185 1980
38800 23 630.7826086956521 2120
38640 27 533.8888888888889 1960
38920 23 603.6521739130435 1770
38580 20 648.9 1900
38850 23 662.5217391304348 2170
38710 26 615 2030
38690 26 595 2010
38970 23 600.3478260869565 1820
38630 27 523.8888888888889 1950
38900 22 624.0454545454545 1750
38740 26 595.3461538461538 2060
38760 25 638 2080
39020 21 561.4761904761905 1490
38680 26 585 2000
38950 23 633.6521739130435 1800
38810 22 660.8636363636364 2130
38790 22 649.1363636363636 2110
39070 20 632.2 1540
38730 27 583.5925925925926 2050
39000 21 583.3333333333334 1470
38840 23 652.5217391304348 2160
39120 19 626.1578947368421 1570
38860 23 672.5217391304348 2180
38780 25 586.24 2100
39050 20 612.2 1520
39170 20 513.35 1570
38890 21 643.4761904761905 1740
38830 23 652.0869565217391 2150
38910 23 606.6521739130435 1760
39100 20 654.35 1570
38940 23 623.6521739130435 1790
39220 20 442.3 1270
38960 24 616.9583333333334 1810
39150 20 574.1 1600
38880 22 624.2727272727273 1730
39270 19 467.89473684210526 1320
39200 21 478.0952380952381 1600
38990 22 565.0909090909091 1460
39010 21 551.4761904761905 1480
38930 24 588.0833333333334 1780
39320 21 467.5238095238095 1370
39250 20 430.65 1300
39060 20 622.2 1530
39040 21 575.2857142857143 1510
38980 23 610.3478260869565 1450
39370 22 441.6363636363636 1420
39090 21 621.8571428571429 1560
39110 20 664.35 1580
39420 22 467.09090909090907 1470
39030 21 565.2857142857143 1500
39300 21 451.76190476190476 1350
39160 19 530.3684210526316 1560
39140 20 614.4 1590
39470 22 487.22727272727275 1520
39080 21 611.8571428571429 1550
39350 22 475.8636363636364 1400
39190 20 491.75 1590
39210 20 432.3 1260
39520 23 511.30434782608694 1570
39240 21 421.9047619047619 1290
39130 20 604.4 1580
39400 20 508.5 1450
39260 19 457.89473684210526 1310
39570 23 524.9130434782609 1620
39290 21 441.76190476190476 1340
39180 21 498.4761904761905 1580
39450 23 476.69565217391306 1500
39310 20 480.6 1360
39620 20 501.4 1670
39230 21 431 1280
39500 22 514.1818181818181 1550
39360 23 464.95652173913044 1410
39340 22 465.8636363636364 1390
39670 22 503.95454545454544 1720
39280 19 477.89473684210526 1330
39550 23 504.9130434782609 1600
39390 20 498.5 1440
39720 24 510.125 1770
39410 21 479.0952380952381 1460
39600 22 558.7272727272727 1650
39330 22 455.8636363636364 1380
39440 24 447.9583333333333 1490
39770 23 548.7826086956521 1820
39460 23 486.69565217391306 1510
39380 21 471.95238095238096 1430
39820 25 552.48 1870
39650 21 507.3809523809524 1700
39510 22 524.1818181818181 1560
39490 22 504.1818181818182 1540
39700 24 491.5 1750
39430 24 437.9583333333333 1480
39560 23 514.9130434782609 1610
39870 23 427.0869565217391 1270
39540 23 494.9130434782609 1590
39750 23 529.8695652173913 1800
39480 23 475.7826086956522 1530
39920 24 457.875 1320
39590 22 548.7272727272727 1640
39610 21 519.1428571428571 1660
39800 24 555.2083333333334 1850
39530 22 544.1818181818181 1580
39970 29 425.2758620689655 1370
39660 22 493.95454545454544 1710
39640 21 497.3809523809524 1690
39580 22 538.7272727272727 1630
39850 23 503.9130434782609 1260
40020 28 489.17857142857144 1420
39690 24 481.5 1740
39710 25 481.68 1760
39630 21 487.3809523809524 1680
39900 23 457.0869565217391 1300
39740 23 519.8695652173913 1790
40070 33 455.90909090909093 1470
39760 24 517.5833333333334 1810
39680 24 471.5 1730
39950 28 420.2857142857143 1350
39790 24 545.2083333333334 1840
40120 33 468.54545454545456 1520
39810 24 565.2083333333334 1860
39730 24 518.0416666666666 1780
40000 29 455.2758620689655 1400
39840 25 572.48 1250
40170 32 460.15625 1570
39860 22 436.1818181818182 1260
39780 24 535.7083333333334 1830
40050 29 501.58620689655174 1450
40220 30 491.53333333333336 1620
39890 23 447.0869565217391 1290
39910 24 447.875 1310
40100 34 471.94117647058823 1500
39830 25 562.48 1880
39940 27 425.55555555555554 1340
39960 28 430.2857142857143 1360
40270 30 530.6 1670
39880 23 437.0869565217391 1280
39990 29 445.2758620689655 1390
40150 34 478.55882352941177 1550
40320 33 525.5454545454545 1720
40010 29 465.2758620689655 1410
39930 25 449.32 1330
40200 31 501.1290322580645 1600
40040 28 509.17857142857144 1440
40370 36 499.8888888888889 1770
39980 29 435.2758620689655 1380
40060 31 474.9032258064516 1460
40250 29 534.5172413793103 1650
40090 34 461.94117647058823 1490
40110 33 458.54545454545456 1510
40420 36 459.30555555555554 1820
40030 28 499.17857142857144 1430
40300 33 511.2121212121212 1700
40140 34 474.55882352941177 1540
40470 40 430.7 1870
40160 32 450.15625 1560
40190 31 491.1290322580645 1590
40080 33 465.90909090909093 1480
40350 36 495.1388888888889 1750
40520 39 427.1025641025641 1920
40210 31 511.1290322580645 1610
40240 30 511.53333333333336 1640
40130 34 464.55882352941177 1530
40400 35 488.85714285714283 1800
40570 37 467.2972972972973 1970
40260 30 526.4333333333333 1660
40290 33 501.2121212121212 1690
40450 38 460.5263157894737 1850
40180 33 456.1515151515151 1580
40620 38 474.1842105263158 2020
40500 40 418.125 1900
40310 32 531.78125 1710
40340 36 485.1388888888889 1740
40230 30 501.53333333333336 1630
40670 39 458.53846153846155 1600
40550 39 447.28205128205127 1950
40360 36 505.1388888888889 1760
40390 35 501.77142857142854 1790
40280 31 523.3548387096774 1680
40720 33 506.8181818181818 1650
40600 37 470.3783783783784 2000
40410 36 471.3888888888889 1810
40330 35 488.85714285714283 1730
40770 33 538.6060606060606 1700
40440 38 450.5263157894737 1840
40650 39 438.53846153846155 1580
40460 38 443.05263157894734 1860
40380 37 473.27027027027026 1780
40820 31 556.4193548387096 1750
40490 40 412.575 1890
40700 36 482.69444444444446 1630
40510 39 421.9230769230769 1910
40870 27 590.074074074074 1800
40430 36 465.19444444444446 1830
40540 40 436.2 1940
40750 32 537.03125 1680
40480 40 435.5 1880
40590 37 460.3783783783784 1990
40560 37 458.6216216216216 1960
40610 38 464.1842105263158 2010
40800 32 548.9375 1730
40920 28 617.4642857142857 1850
40640 39 428.53846153846155 1570
40530 40 426.2 1930
40850 29 547.6551724137931 1780
40580 37 477.2972972972973 1980
40970 30 596.1 1900
40660 39 448.53846153846155 1590
40690 39 478.53846153846155 1620
40900 27 620.074074074074 1830
41020 28 584.1785714285714 1740
40630 38 483.10526315789474 2030
40740 31 544.1935483870968 1670
40710 35 493.48571428571427 1640
40950 30 605.9 1880
40790 32 562.59375 1720
40680 39 468.53846153846155 1610
40760 33 530.5757575757576 1690
41070 27 589.1481481481482 1790
40810 32 558.9375 1740
40840 30 566.4666666666667 1770
41120 24 592.0416666666666 1840
41000 29 611.1034482758621 1930
40730 32 522.65625 1660
41170 24 579.25 1890
40780 32 552.59375 1710
40890 27 610.074074074074 1820
41220 22 571.5454545454545 1940
40860 28 574.6071428571429 1790
41050 25 627.44 1770
40830 31 566.4193548387096 1760
40940 30 595.9 1870
40910 27 630.074074074074 1840
41100 25 576.28 1820
40880 27 600.074074074074 1810
41270 23 510.0869565217391 950
40960 30 586.1 1890
40990 30 616.1 1920
41150 23 601.3913043478261 1870
40930 30 585.9 1860
41320 24 457.9583333333333 1000
40980 30 606.1 1910
41200 21 630.4761904761905 1920
41010 29 621.1034482758621 1730
41040 25 617.44 1760
41030 28 594.1785714285714 1750
41370 24 477.5416666666667 1050
41250 22 513.0454545454545 1850
41060 24 651.75 1780
41090 26 563.0769230769231 1810
41420 25 508.28 1100
41300 22 478.6363636363636 980
41080 27 599.1481481481482 1800
41110 25 586.28 1830
41470 24 513.75 1150
41140 23 591.3913043478261 1860
41130 24 602.0416666666666 1850
41350 24 487.9583333333333 1030
41190 21 620.4761904761905 1910
41160 24 569.25 1880
41520 28 441.2857142857143 1200
41210 23 585.2608695652174 1930
41240 22 503.04545454545456 1840
41180 22 607.6818181818181 1900
41400 25 488.28 1080
41570 31 445.06451612903226 1250
41260 22 523.0454545454545 1860
41290 22 468.6363636363636 970
41450 26 481.03846153846155 1130
41620 32 450.1875 1300
41230 22 581.5454545454545 1830
41340 24 477.9583333333333 1020
41310 23 467.60869565217394 990
41500 26 454.5769230769231 1180
41670 33 485.72727272727275 1350
41390 25 478.28 1070
41280 22 458.6363636363636 960
41360 25 478.36 1040
41720 38 467.3421052631579 1400
41550 30 440.2 1230
41440 26 471.03846153846155 1120
41330 24 467.9583333333333 1010
41410 25 498.28 1090
41770 36 462.6388888888889 1450
41490 27 434.962962962963 1170
41600 33 447.3030303030303 1280
41380 25 468.28 1060
41650 33 465.72727272727275 1330
41460 24 503.75 1140
41540 28 461.2857142857143 1220
41430 25 518.28 1110
41820 39 424.6666666666667 1460
41700 35 487.0857142857143 1380
41510 26 464.5769230769231 1190
41480 24 478.5416666666667 1160
41590 33 437.3030303030303 1270
41870 40 429.65 1510
41750 39 446.87179487179486 1430
41530 28 451.2857142857143 1210
41560 30 449.73333333333335 1240
41920 45 391.46666666666664 1560
41640 32 470.1875 1320
41580 32 440.9375 1260
41690 35 477.0857142857143 1370
41610 33 457.3030303030303 1290
41800 38 467.07894736842104 1440
41970 45 408.22222222222223 1610
41630 32 460.1875 1310
41740 38 448.5263157894737 1420
42020 44 465.20454545454544 1660
41850 39 429.94871794871796 1490
41790 37 469.6216216216216 1470
41660 33 475.72727272727275 1340
42070 40 472.45 1660
41680 33 495.72727272727275 1360
41710 35 497.0857142857143 1390
41900 42 434.23809523809524 1540
41840 40 429.45 1480
42120 43 486.6046511627907 1330
41730 37 474.6216216216216 1410
41760 38 436.5 1440
41950 45 388.22222222222223 1590
41810 37 437.5405405405405 1450
41890 42 428.5952380952381 1530
42170 39 489.2307692307692 1380
41780 36 472.6388888888889 1460
42000 45 435.44444444444446 1640
42220 41 464.8048780487805 1430
41940 46 394.9347826086956 1580
41860 40 419.65 1500
41830 41 413.8780487804878 1470
42050 40 452.45 1640
41990 44 435.20454545454544 1630
41910 44 424.5 1550
42270 46 459.0652173913044 1480
42100 41 490.219512195122 1690
41880 41 428.9756097560976 1520
42040 42 484.6190476190476 1680
41960 45 398.22222222222223 1600
42320 44 474.27272727272725 1530
42010 45 445.44444444444446 1650
42150 40 475.4 1360
41930 45 393.6666666666667 1570
42090 40 492.45 1680
42370 46 440.2608695652174 1580
41980 45 418.22222222222223 1620
42200 39 468.35897435897436 1410
42060 40 462.45 1650
42420 48 439.5833333333333 1630
42250 43 471.16279069767444 1460
42140 41 476.9512195121951 1350
42030 44 475.20454545454544 1670
42300 46 465.3478260869565 1510
42110 41 500.219512195122 1700
42190 38 470.55263157894734 1400
42470 47 454.1489361702128 1680
42240 42 472.3095238095238 1450
42080 40 482.45 1670
42350 44 440.34090909090907 1560
42520 42 457.0238095238095 1460
42160 39 479.2307692307692 1370
42290 47 446.5744680851064 1500
42130 42 467.6666666666667 1340
42400 46 437.95652173913044 1610
42570 41 462.8780487804878 1100
42340 44 465.95454545454544 1550
42210 39 478.35897435897436 1420
42180 39 461.3333333333333 1390
42450 49 435.2857142857143 1660
42620 41 452.219512195122 1150
42260 45 459.0888888888889 1470
42500 47 442.48936170212767 1710
42390 45 437.5777777777778 1600
42310 46 471.4130434782609 1520
42230 43 452.8139534883721 1440
42670 41 477.0731707317073 1200
42440 47 443.5744680851064 1650
42280 47 436.5744680851064 1490
42720 36 502.69444444444446 1250
42550 43 460.90697674418607 1490
42360 45 439.8888888888889 1570
42330 46 463.3695652173913 1540
42600 40 474.625 1130
42770 38 459.44736842105266 1300
42490 48 424.0625 1700
42410 48 429.5833333333333 1620
42650 42 453.54761904761904 1180
42380 46 436.2826086956522 1590
42540 41 473.0243902439024 1480
42460 48 454.2916666666667 1670
42820 37 499.4594594594595 1350
42430 47 452.4468085106383 1640
42590 42 447.5 1120
42700 35 518.8857142857142 1230
42510 43 476.4418604651163 1720
42750 38 472.3421052631579 1280
42640 42 443.54761904761904 1170
42480 45 447.84444444444443 1690
42870 39 474.46153846153845 1400
42800 38 471.2368421052632 1330
42530 41 463.0243902439024 1470
42560 42 478.35714285714283 1500
42920 36 480 1450
42690 37 508.43243243243245 1220
42610 42 461.95238095238096 1140
42970 36 393.05555555555554 1500
42580 41 448.3170731707317 1110
42850 38 489.57894736842104 1380
42740 36 514.4444444444445 1270
43020 36 437 1550
42630 40 455.525 1160
42660 42 456.0238095238095 1190
42790 38 461.2368421052632 1320
42900 40 463.975 1430
43070 35 424.2 1260
42710 36 514.25 1240
42680 40 480.05 1210
42840 38 505.86842105263156 1370
42760 40 436.2 1290
43120 38 439.7105263157895 1310
42890 39 465.64102564102564 1420
42730 36 512.6944444444445 1260
42950 38 446.3157894736842 1480
43170 43 404.95348837209303 1360
42810 37 489.4594594594595 1340
42780 38 455.94736842105266 1310
43000 36 417 1530
42940 39 462.4871794871795 1470
43220 45 383.93333333333334 1410
42830 37 509.4594594594595 1360
42860 39 464.46153846153845 1390
43050 37 408.43243243243245 1240
42990 36 407 1520
43100 38 419.7105263157895 1290
43270 39 401.71794871794873 1440
42910 38 478.9736842105263 1440
42880 40 472.6 1410
43150 40 422.875 1340
43040 38 429.07894736842104 1230
43320 40 438.6 1490
42960 36 414.80555555555554 1490
43090 38 409.7105263157895 1280
42930 38 464.42105263157896 1460
43010 36 427 1540
43200 44 398.1818181818182 1390
43370 39 487.46153846153845 1540
43140 41 426.9268292682927 1330
42980 35 408.57142857142856 1510
43250 41 381.4390243902439 1420
43420 42 484.92857142857144 1590
43060 35 414.2 1250
43190 43 402.72093023255815 1380
43030 37 434.94594594594594 1560
43300 40 418.6 1470
43110 38 429.7105263157895 1300
43470 35 543.4857142857143 1640
43080 36 422.19444444444446 1270
43240 42 376.9047619047619 1410
43520 36 558.2777777777778 1690
43160 40 425.125 1350
43350 40 465.475 1520
43290 41 401.5853658536585 1460
43130 40 427.4 1320
43400 42 481.6904761904762 1570
43210 44 393.29545454545456 1400
43570 35 537.4571428571429 1740
43340 40 455.475 1510
43180 43 392.72093023255815 1370
43450 40 499.525 1620
43260 40 383.225 1430
43620 34 551.9705882352941 1790
43390 41 483.3414634146341 1560
43230 42 400.54761904761904 1400
43670 36 545.0833333333334 1840
43500 34 570.5588235294117 1670
43310 40 428.6 1480
43280 40 401.45 1450
43440 41 510.2926829268293 1610
43720 36 589.3888888888889 1890
43490 35 554.8571428571429 1660
43550 36 539 1720
43360 41 463.9512195121951 1530
43330 40 448.6 1500
43770 40 568.8 1940
43600 34 552.6470588235294 1770
43540 36 563.2222222222222 1710
43410 41 502.9756097560976 1580
43380 41 473.4634146341463 1550
43820 42 525.4047619047619 1470
43650 35 566 1820
43590 34 542.6470588235294 1760
43460 38 528.6578947368421 1630
43700 38 545.5 1870
43430 42 494.92857142857144 1600
43510 35 564.0571428571428 1680
43870 43 533.2325581395348 1520
43480 36 538.3888888888889 1650
43640 35 556 1810
43750 40 554.25 1920
43690 37 550.1621621621622 1860
43560 35 527.4571428571429 1730
43920 45 519.1333333333333 1570
43530 36 556.3888888888889 1700
43800 42 569.8333333333334 1970
43970 42 518.3095238095239 1620
43610 34 562.6470588235294 1780
43580 35 541.8285714285714 1750
43740 41 536.219512195122 1910
44020 37 559 1670
43660 37 545.1891891891892 1830
43790 42 559.8333333333334 1960
43850 43 513.8372093023256 1500
43630 35 546 1800
44070 36 514.6111111111111 1720
43680 37 540.1621621621622 1850
43900 44 512.6818181818181 1550
43710 37 565.972972972973 1880
43840 43 503.83720930232556 1490
43950 45 521.7555555555556 1600
43730 39 553.7179487179487 1900
44120 40 502.425 1770
43760 40 558.8 1930
43890 44 532.4318181818181 1540
44000 38 527.0526315789474 1650
43780 41 564.8536585365854 1950
44170 46 469.4782608695652 1820
43940 46 510.8478260869565 1590
43810 41 542.5853658536586 1460
44050 36 502.77777777777777 1700
43860 43 523.2325581395348 1510
43830 42 506.5952380952381 1480
44220 42 506.54761904761904 1870
43990 38 517.0526315789474 1640
43910 45 511.2 1560
44270 45 463.6666666666667 1900
43880 43 540.1627906976744 1530
44100 38 508.7631578947368 1750
44040 36 492.77777777777777 1690
43930 45 529.1333333333333 1580
44150 42 493.42857142857144 1800
43960 45 506.8666666666667 1610
44320 42 528.0952380952381 1950
43980 39 517.1794871794872 1630
44090 38 498.7631578947368 1740
44370 40 576 2000
44200 45 490.46666666666664 1850
44010 37 549 1660
44140 40 507.75 1790
44030 38 554.1842105263158 1680
44420 45 525.2444444444444 2050
44060 37 498.9189189189189 1710
44250 45 453.6666666666667 1880
44080 36 516.2222222222222 1730
44190 47 472.27659574468083 1840
44470 47 533.7234042553191 2100
44300 42 508.0952380952381 1930
44240 43 471.1860465116279 1870
44110 38 518.7631578947369 1760
44130 39 517.9230769230769 1780
44520 52 466.71153846153845 2040
44350 42 533.8571428571429 1980
44400 46 518.3913043478261 2030
44180 46 472.5 1830
44160 43 491.69767441860466 1810
44290 43 491.83720930232556 1920
44570 46 530.1521739130435 2090
44450 47 513.7234042553191 2080
44230 44 493.3863636363636 1880
44210 43 494.27906976744185 1860
44620 46 549.6739130434783 2140
